transaction_id,date,department,region,vendor,category,amount_usd,status,approved_by,memo
TX0006931,2026-03-24,Finance,East,Staples,Office Supplies,152.65,approved,M. Alvarez,
TX0006932,2026-01-15,Operations,South,Home Depot,Maintenance,105.74,approved,T. Nguyen,
TX0006933,2025-09-16,Operations,East,Uline,Shipping,77.69,approved,T. Nguyen,
TX0006934,2026-07-14,HR,South,Workday,Software,133.81,approved,L. Rossi,
TX0006935,2025-12-26,Finance,Central,Intuit,Software,2454.18,approved,M. Alvarez,
TX0006936,2024-08-10,Engineering,South,Atlassian,Software,790.25,approved,S. Okafor,
TX0006937,2025-02-10,HR,International,Indeed,Recruiting,93.86,approved,L. Rossi,
TX0006938,2026-04-05,HR,International,Workday,Software,182.20,pending,L. Rossi,
TX0006939,2024-01-17,Finance,West,Intuit,Software,723.96,rejected,M. Alvarez,
TX0006940,2025-06-25,Finance,West,Intuit,Software,188.15,approved,M. Alvarez,
TX0006941,2024-01-17,Sales,West,Delta Air Lines,Travel,25.66,approved,R. Patel,
TX0006942,2025-12-24,Marketing,Central,Meta Ads,Advertising,189.37,approved,J. Chen,
TX0006943,2026-09-12,HR,South,Workday,Software,43.18,approved,L. Rossi,
TX0006944,2026-06-18,HR,International,LinkedIn,Recruiting,68.05,approved,L. Rossi,
TX0006945,2024-09-13,Finance,South,Oracle,Software,647.97,approved,M. Alvarez,
TX0006946,2025-12-30,Engineering,West,AWS,Cloud,243.77,approved,S. Okafor,
TX0006947,2026-02-09,Sales,Central,Salesforce,Software,195.70,approved,R. Patel,
TX0006948,2026-01-19,Operations,South,Uline,Shipping,448.00,approved,T. Nguyen,
TX0006949,2024-06-07,HR,International,Costco,Office Supplies,102.08,approved,L. Rossi,
TX0006950,2024-05-07,Marketing,South,Canva,Software,54.14,approved,J. Chen,
TX0006951,2025-12-06,Marketing,West,Google Ads,Advertising,90.18,approved,J. Chen,
TX0006952,2026-08-03,HR,International,Indeed,Recruiting,8.25,pending,L. Rossi,
TX0006953,2025-01-16,Sales,International,Salesforce,Software,1632.15,pending,R. Patel,
TX0006954,2026-06-23,Marketing,South,Google Ads,Advertising,237.63,approved,J. Chen,
TX0006955,2024-12-20,Finance,East,Intuit,Software,264.07,approved,M. Alvarez,
TX0006956,2026-05-18,Sales,West,Uber,Travel,134.08,approved,R. Patel,
TX0006957,2024-11-22,Operations,West,FedEx,Shipping,295.22,approved,T. Nguyen,
TX0006958,2026-07-30,Operations,International,Grainger,Maintenance,59.27,approved,T. Nguyen,
TX0006959,2025-04-23,Sales,South,Salesforce,Software,38.18,approved,R. Patel,
TX0006960,2025-05-05,Sales,West,Uber,Travel,236.79,pending,R. Patel,
TX0006961,2026-09-16,Finance,International,Intuit,Software,89.95,approved,M. Alvarez,
TX0006962,2024-11-30,Sales,Central,Uber,Travel,17.39,approved,R. Patel,
TX0006963,2026-08-07,Marketing,West,Meta Ads,Advertising,100.70,approved,J. Chen,
TX0006964,2026-05-30,Engineering,South,Dell,Hardware,95.74,pending,S. Okafor,
TX0006965,2025-10-07,Sales,South,Delta Air Lines,Travel,841.10,approved,R. Patel,
TX0006966,2026-01-23,Marketing,Central,Vistaprint,Printing,33.92,approved,J. Chen,
TX0006967,2024-05-20,Operations,Central,Home Depot,Maintenance,7.00,approved,T. Nguyen,
TX0006968,2026-03-01,HR,East,Costco,Office Supplies,40.59,pending,L. Rossi,
TX0006969,2025-12-05,Finance,International,Bloomberg,Data Services,89.99,approved,M. Alvarez,
TX0006970,2024-10-23,Marketing,West,Google Ads,Advertising,307.73,approved,J. Chen,
TX0006971,2024-10-15,Sales,West,Hilton,Travel,402.42,approved,R. Patel,
TX0006972,2025-04-25,Sales,West,Uber,Travel,48.05,approved,R. Patel,
TX0006973,2024-06-10,Marketing,International,Canva,Software,71.48,approved,J. Chen,
TX0006974,2026-05-11,HR,West,LinkedIn,Recruiting,328.20,approved,L. Rossi,
TX0006975,2024-10-05,Engineering,West,Dell,Hardware,298.41,approved,S. Okafor,
TX0006976,2026-03-12,Operations,West,Uline,Shipping,1002.75,approved,T. Nguyen,
TX0006977,2024-05-22,Operations,South,Grainger,Maintenance,664.78,approved,T. Nguyen,
TX0006978,2025-05-18,Marketing,South,Meta Ads,Advertising,19.50,approved,J. Chen,
TX0006979,2025-04-08,Sales,Central,Uber,Travel,96.86,approved,R. Patel,
TX0006980,2024-03-29,Sales,South,Uber,Travel,98.03,approved,R. Patel,
TX0006981,2024-09-16,HR,West,Indeed,Recruiting,272.87,approved,L. Rossi,
TX0006982,2024-11-17,Engineering,East,Dell,Hardware,74.99,approved,S. Okafor,
TX0006983,2025-02-06,Sales,East,Uber,Travel,39.76,approved,R. Patel,
TX0006984,2026-06-23,Marketing,South,Canva,Software,154.65,approved,J. Chen,
TX0006985,2025-05-29,Sales,International,Salesforce,Software,163.06,pending,R. Patel,
TX0006986,2024-05-20,Finance,East,Oracle,Software,125.91,approved,M. Alvarez,
TX0006987,2024-09-29,Engineering,International,Atlassian,Software,88.13,approved,S. Okafor,
TX0006988,2024-07-07,Marketing,East,Vistaprint,Printing,310.41,approved,J. Chen,
TX0006989,2025-10-07,Sales,International,Salesforce,Software,51.74,pending,R. Patel,
TX0006990,2025-02-12,HR,South,LinkedIn,Recruiting,49.33,approved,L. Rossi,
TX0006991,2026-03-21,Operations,International,Home Depot,Maintenance,108.42,approved,T. Nguyen,
TX0006992,2025-02-01,Operations,South,Uline,Shipping,952.48,approved,T. Nguyen,
TX0006993,2026-07-11,Engineering,International,Dell,Hardware,238.98,pending,S. Okafor,
TX0006994,2025-09-14,HR,South,Costco,Office Supplies,35.20,pending,L. Rossi,
TX0006995,2025-04-12,Finance,East,Staples,Office Supplies,40.93,approved,M. Alvarez,
TX0006996,2025-09-02,HR,East,Workday,Software,25.20,approved,L. Rossi,
TX0006997,2024-06-08,Sales,South,Salesforce,Software,206.07,approved,R. Patel,
TX0006998,2025-02-15,Sales,International,Salesforce,Software,421.22,approved,R. Patel,
TX0006999,2025-02-19,Marketing,East,Meta Ads,Advertising,386.45,approved,J. Chen,
TX0007000,2024-02-25,Operations,East,FedEx,Shipping,386.97,approved,T. Nguyen,
TX0007001,2024-08-08,Finance,South,Bloomberg,Data Services,630.57,approved,M. Alvarez,
TX0007002,2025-05-01,Engineering,East,GitHub,Software,28.27,approved,S. Okafor,
TX0007003,2024-11-24,Engineering,Central,AWS,Cloud,16.09,approved,S. Okafor,
TX0007004,2024-04-07,Marketing,Central,Google Ads,Advertising,122.49,approved,J. Chen,
TX0007005,2026-08-26,Finance,East,Staples,Office Supplies,122.10,approved,M. Alvarez,
TX0007006,2024-10-22,Finance,West,Intuit,Software,141.27,approved,M. Alvarez,
TX0007007,2024-12-21,Sales,South,Uber,Travel,267.65,approved,R. Patel,
TX0007008,2025-10-06,Operations,Central,Uline,Shipping,26.92,approved,T. Nguyen,
TX0007009,2024-11-20,Finance,South,Bloomberg,Data Services,365.63,approved,M. Alvarez,
TX0007010,2026-08-14,Engineering,South,Atlassian,Software,56.58,approved,S. Okafor,
TX0007011,2026-09-16,Sales,South,Hilton,Travel,72.94,pending,R. Patel,
TX0007012,2024-05-28,Engineering,South,GitHub,Software,9.67,approved,S. Okafor,
TX0007013,2024-12-03,Operations,International,Home Depot,Maintenance,491.80,approved,T. Nguyen,
TX0007014,2025-04-10,Engineering,East,Dell,Hardware,419.09,approved,S. Okafor,
TX0007015,2025-07-14,Engineering,West,GitHub,Software,98.13,approved,S. Okafor,
TX0007016,2026-06-04,Sales,East,Salesforce,Software,185.78,approved,R. Patel,
TX0007017,2024-03-02,Finance,South,Intuit,Software,209.29,pending,M. Alvarez,
TX0007018,2025-09-21,HR,Central,Costco,Office Supplies,370.72,approved,L. Rossi,
TX0007019,2024-06-04,Engineering,International,Atlassian,Software,40.13,approved,S. Okafor,
TX0007020,2024-09-04,HR,West,LinkedIn,Recruiting,435.62,approved,L. Rossi,
TX0007021,2025-02-19,Engineering,International,Dell,Hardware,489.83,approved,S. Okafor,
TX0007022,2025-02-05,Operations,East,Uline,Shipping,319.70,approved,T. Nguyen,
TX0007023,2024-12-29,Engineering,West,Atlassian,Software,222.41,approved,S. Okafor,
TX0007024,2026-05-14,Marketing,International,Google Ads,Advertising,53.59,approved,J. Chen,
TX0007025,2026-02-16,HR,Central,LinkedIn,Recruiting,229.53,pending,L. Rossi,
TX0007026,2025-10-14,Operations,Central,Home Depot,Maintenance,25.76,approved,T. Nguyen,
TX0007027,2024-01-17,Marketing,East,Vistaprint,Printing,1127.79,approved,J. Chen,
TX0007028,2025-09-02,HR,Central,Indeed,Recruiting,65.85,approved,L. Rossi,
TX0007029,2025-12-31,Finance,West,Bloomberg,Data Services,386.51,pending,M. Alvarez,
TX0007030,2024-01-11,Operations,Central,Uline,Shipping,136.19,approved,T. Nguyen,
TX0007031,2026-01-19,HR,International,Indeed,Recruiting,50.65,approved,L. Rossi,
TX0007032,2025-02-09,HR,East,Costco,Office Supplies,201.57,approved,L. Rossi,
TX0007033,2024-10-28,Operations,International,FedEx,Shipping,135.72,approved,T. Nguyen,
TX0007034,2025-06-27,Sales,East,Uber,Travel,551.37,approved,R. Patel,
TX0007035,2026-07-13,Engineering,West,GitHub,Software,111.32,approved,S. Okafor,
TX0007036,2024-06-22,Sales,East,Hilton,Travel,161.18,approved,R. Patel,
TX0007037,2025-05-29,HR,East,Costco,Office Supplies,1190.44,approved,L. Rossi,
TX0007038,2025-01-17,Engineering,West,AWS,Cloud,359.59,pending,S. Okafor,
TX0007039,2026-05-13,Sales,South,Uber,Travel,180.70,approved,R. Patel,
TX0007040,2025-11-03,Sales,Central,Delta Air Lines,Travel,22.95,approved,R. Patel,
TX0007041,2024-08-03,Operations,Central,Uline,Shipping,148.88,approved,T. Nguyen,
TX0007042,2024-04-07,Sales,South,Hilton,Travel,264.40,approved,R. Patel,
TX0007043,2024-06-15,HR,International,Workday,Software,1124.66,pending,L. Rossi,
TX0007044,2026-07-22,HR,Central,Indeed,Recruiting,60.24,approved,L. Rossi,
TX0007045,2024-05-28,Operations,Central,Home Depot,Maintenance,59.37,approved,T. Nguyen,
TX0007046,2026-03-15,Operations,West,Home Depot,Maintenance,23.03,approved,T. Nguyen,
TX0007047,2025-08-01,Sales,East,Delta Air Lines,Travel,897.00,approved,R. Patel,
TX0007048,2026-03-24,Finance,South,Oracle,Software,61.25,approved,M. Alvarez,
TX0007049,2024-02-17,HR,Central,LinkedIn,Recruiting,39.53,approved,L. Rossi,
TX0007050,2025-10-29,Operations,South,Home Depot,Maintenance,506.00,rejected,T. Nguyen,
TX0007051,2026-07-25,Sales,East,Salesforce,Software,288.83,pending,R. Patel,
TX0007052,2025-09-25,Sales,International,Hilton,Travel,181.26,approved,R. Patel,
TX0007053,2026-06-07,Marketing,West,Meta Ads,Advertising,693.85,approved,J. Chen,
TX0007054,2025-07-11,Finance,International,Staples,Office Supplies,726.01,approved,M. Alvarez,
TX0007055,2024-01-05,HR,East,Workday,Software,202.42,pending,L. Rossi,
TX0007056,2026-03-05,Engineering,International,GitHub,Software,59.70,pending,S. Okafor,
TX0007057,2026-07-18,Finance,East,Intuit,Software,28.22,approved,M. Alvarez,
TX0007058,2024-04-29,Sales,Central,Hilton,Travel,64.01,approved,R. Patel,
TX0007059,2026-07-06,Engineering,East,AWS,Cloud,14.65,approved,S. Okafor,
TX0007060,2026-01-15,HR,East,Costco,Office Supplies,161.95,approved,L. Rossi,
TX0007061,2026-08-06,Finance,East,Oracle,Software,3017.86,approved,M. Alvarez,
TX0007062,2025-12-08,Marketing,International,Canva,Software,134.28,approved,J. Chen,
TX0007063,2026-08-21,Operations,East,Uline,Shipping,202.01,approved,T. Nguyen,
TX0007064,2025-10-07,Engineering,Central,Atlassian,Software,19.72,approved,S. Okafor,
TX0007065,2025-09-03,Sales,West,Salesforce,Software,40.11,pending,R. Patel,
TX0007066,2025-09-07,HR,Central,Indeed,Recruiting,488.47,approved,L. Rossi,
TX0007067,2025-06-27,Engineering,Central,Dell,Hardware,34.31,approved,S. Okafor,
TX0007068,2024-09-01,Engineering,South,Dell,Hardware,209.20,approved,S. Okafor,
TX0007069,2026-01-17,Operations,International,Grainger,Maintenance,72.90,approved,T. Nguyen,
TX0007070,2026-03-05,Operations,East,Uline,Shipping,63.45,rejected,T. Nguyen,
TX0007071,2025-05-29,HR,International,LinkedIn,Recruiting,25.37,approved,L. Rossi,
TX0007072,2025-07-02,Finance,International,Oracle,Software,880.66,approved,M. Alvarez,
TX0007073,2026-02-02,Finance,East,Bloomberg,Data Services,315.49,approved,M. Alvarez,
TX0007074,2024-10-26,Sales,International,Uber,Travel,142.63,approved,R. Patel,
TX0007075,2024-08-15,Finance,East,Staples,Office Supplies,27.00,approved,M. Alvarez,
TX0007076,2026-05-10,Marketing,East,Canva,Software,563.50,approved,J. Chen,
TX0007077,2025-02-12,HR,Central,LinkedIn,Recruiting,328.05,approved,L. Rossi,
TX0007078,2024-04-29,Engineering,South,AWS,Cloud,76.75,approved,S. Okafor,
TX0007079,2026-01-04,Finance,Central,Oracle,Software,568.47,approved,M. Alvarez,
TX0007080,2025-05-15,Engineering,International,AWS,Cloud,454.77,approved,S. Okafor,
TX0007081,2026-07-21,HR,West,LinkedIn,Recruiting,278.24,approved,L. Rossi,
TX0007082,2026-01-25,Engineering,International,Dell,Hardware,88.62,approved,S. Okafor,
TX0007083,2025-08-27,Marketing,Central,Vistaprint,Printing,28.95,approved,J. Chen,
TX0007084,2026-02-06,Marketing,West,Meta Ads,Advertising,162.26,approved,J. Chen,
TX0007085,2025-11-06,HR,East,Costco,Office Supplies,796.67,approved,L. Rossi,
TX0007086,2026-08-01,HR,South,Workday,Software,449.15,approved,L. Rossi,
TX0007087,2024-03-08,Finance,Central,Oracle,Software,887.25,approved,M. Alvarez,
TX0007088,2024-01-17,Engineering,International,GitHub,Software,106.93,approved,S. Okafor,
TX0007089,2024-04-20,HR,East,LinkedIn,Recruiting,116.78,approved,L. Rossi,
TX0007090,2025-11-14,Marketing,South,Google Ads,Advertising,80.88,approved,J. Chen,
TX0007091,2024-08-21,Engineering,East,Dell,Hardware,79.88,approved,S. Okafor,
TX0007092,2024-12-27,Operations,West,Grainger,Maintenance,921.42,approved,T. Nguyen,
TX0007093,2024-12-16,Engineering,International,GitHub,Software,684.64,pending,S. Okafor,
TX0007094,2025-10-12,Marketing,East,Meta Ads,Advertising,92.56,approved,J. Chen,
TX0007095,2026-07-22,Finance,East,Oracle,Software,127.95,pending,M. Alvarez,
TX0007096,2026-08-05,HR,International,LinkedIn,Recruiting,254.78,approved,L. Rossi,
TX0007097,2024-11-20,Finance,International,Intuit,Software,442.11,approved,M. Alvarez,
TX0007098,2026-03-12,Marketing,East,Canva,Software,266.41,approved,J. Chen,
TX0007099,2025-03-14,Marketing,South,Meta Ads,Advertising,378.74,approved,J. Chen,
TX0007100,2024-11-03,Marketing,West,Meta Ads,Advertising,398.52,approved,J. Chen,
TX0007101,2025-04-13,Marketing,International,Google Ads,Advertising,266.68,approved,J. Chen,
TX0007102,2024-11-17,Operations,Central,Home Depot,Maintenance,266.03,approved,T. Nguyen,
TX0007103,2025-06-16,Operations,South,Uline,Shipping,153.91,approved,T. Nguyen,
TX0007104,2025-11-30,Sales,Central,Delta Air Lines,Travel,120.60,approved,R. Patel,
TX0007105,2025-08-13,Sales,Central,Hilton,Travel,46.02,approved,R. Patel,
TX0007106,2026-07-23,Marketing,International,Meta Ads,Advertising,154.63,approved,J. Chen,
TX0007107,2025-03-08,HR,Central,LinkedIn,Recruiting,331.73,approved,L. Rossi,
TX0007108,2024-03-18,HR,Central,Indeed,Recruiting,1752.45,approved,L. Rossi,
TX0007109,2025-10-05,Operations,West,FedEx,Shipping,68.51,approved,T. Nguyen,
TX0007110,2025-07-31,Engineering,East,AWS,Cloud,106.41,approved,S. Okafor,
TX0007111,2024-06-24,Sales,East,Salesforce,Software,374.45,approved,R. Patel,
TX0007112,2026-07-11,Engineering,South,AWS,Cloud,277.01,approved,S. Okafor,
TX0007113,2025-05-30,Engineering,South,Dell,Hardware,80.36,rejected,S. Okafor,
TX0007114,2024-08-09,Marketing,Central,Canva,Software,874.28,approved,J. Chen,
TX0007115,2026-08-09,HR,International,Indeed,Recruiting,46.24,pending,L. Rossi,
TX0007116,2025-09-26,Marketing,East,Meta Ads,Advertising,163.53,approved,J. Chen,
TX0007117,2024-10-04,Sales,International,Salesforce,Software,39.13,approved,R. Patel,
TX0007118,2024-01-07,HR,South,LinkedIn,Recruiting,2683.27,approved,L. Rossi,
TX0007119,2024-11-13,Operations,East,Home Depot,Maintenance,358.47,approved,T. Nguyen,
TX0007120,2024-08-15,Operations,East,Grainger,Maintenance,33.27,approved,T. Nguyen,
TX0007121,2025-06-23,HR,West,Workday,Software,303.89,approved,L. Rossi,
TX0007122,2024-08-04,Marketing,International,Meta Ads,Advertising,6809.10,pending,J. Chen,
TX0007123,2025-01-17,HR,East,Costco,Office Supplies,219.11,approved,L. Rossi,
TX0007124,2026-02-11,Marketing,East,Meta Ads,Advertising,25.68,rejected,J. Chen,
TX0007125,2024-05-31,Operations,East,Uline,Shipping,142.53,approved,T. Nguyen,
TX0007126,2024-01-25,Finance,International,Staples,Office Supplies,12.11,approved,M. Alvarez,
TX0007127,2024-05-03,Operations,Central,Uline,Shipping,160.45,approved,T. Nguyen,
TX0007128,2024-08-19,HR,International,LinkedIn,Recruiting,2026.01,approved,L. Rossi,
TX0007129,2024-08-11,Sales,West,Salesforce,Software,126.39,approved,R. Patel,
TX0007130,2024-04-26,Operations,South,Grainger,Maintenance,2480.65,approved,T. Nguyen,
TX0007131,2024-07-01,Sales,West,Delta Air Lines,Travel,177.11,approved,R. Patel,
TX0007132,2024-07-01,Engineering,South,Dell,Hardware,44.13,approved,S. Okafor,
TX0007133,2025-05-01,HR,Central,Indeed,Recruiting,93.69,approved,L. Rossi,
TX0007134,2025-11-28,HR,East,LinkedIn,Recruiting,137.63,approved,L. Rossi,
TX0007135,2025-10-01,Sales,West,Hilton,Travel,26.35,approved,R. Patel,
TX0007136,2024-09-06,Sales,Central,Hilton,Travel,22.35,pending,R. Patel,
TX0007137,2026-03-03,Sales,Central,Delta Air Lines,Travel,878.09,approved,R. Patel,
TX0007138,2025-10-31,HR,West,LinkedIn,Recruiting,256.56,approved,L. Rossi,
TX0007139,2024-09-13,Finance,East,Staples,Office Supplies,507.24,approved,M. Alvarez,
TX0007140,2024-04-02,Finance,South,Bloomberg,Data Services,11.98,pending,M. Alvarez,
TX0007141,2024-10-06,Operations,International,Grainger,Maintenance,779.90,rejected,T. Nguyen,
TX0007142,2024-03-27,Finance,East,Intuit,Software,114.95,approved,M. Alvarez,
TX0007143,2025-10-10,Finance,East,Bloomberg,Data Services,294.67,approved,M. Alvarez,
TX0007144,2025-11-12,Finance,East,Oracle,Software,37.32,approved,M. Alvarez,
TX0007145,2025-12-07,Operations,West,Grainger,Maintenance,213.89,approved,T. Nguyen,
TX0007146,2025-07-21,Finance,Central,Oracle,Software,130.37,approved,M. Alvarez,
TX0007147,2024-10-27,Finance,International,Bloomberg,Data Services,228.41,approved,M. Alvarez,
TX0007148,2024-08-21,Sales,West,Uber,Travel,439.36,rejected,R. Patel,
TX0007149,2024-02-24,Engineering,South,Atlassian,Software,269.59,approved,S. Okafor,
TX0007150,2024-07-11,HR,Central,Costco,Office Supplies,435.08,approved,L. Rossi,
TX0007151,2024-04-08,HR,East,Costco,Office Supplies,130.02,pending,L. Rossi,
TX0007152,2025-12-02,HR,South,Workday,Software,228.27,approved,L. Rossi,
TX0007153,2025-12-02,Sales,South,Delta Air Lines,Travel,648.22,approved,R. Patel,
TX0007154,2024-05-05,Sales,Central,Uber,Travel,43.63,pending,R. Patel,
TX0007155,2025-05-28,Engineering,Central,Atlassian,Software,22.43,approved,S. Okafor,
TX0007156,2024-09-27,HR,Central,Indeed,Recruiting,71.87,approved,L. Rossi,
TX0007157,2024-05-18,Finance,South,Oracle,Software,12.65,approved,M. Alvarez,
TX0007158,2024-08-06,Operations,International,FedEx,Shipping,200.43,approved,T. Nguyen,
TX0007159,2024-10-26,HR,Central,Workday,Software,805.04,approved,L. Rossi,
TX0007160,2026-07-04,HR,West,Indeed,Recruiting,67.44,approved,L. Rossi,
TX0007161,2025-04-27,Sales,International,Salesforce,Software,138.12,approved,R. Patel,
TX0007162,2024-10-26,Engineering,South,Atlassian,Software,118.98,approved,S. Okafor,
TX0007163,2025-11-05,Engineering,South,AWS,Cloud,70.43,approved,S. Okafor,
TX0007164,2024-12-31,HR,West,Costco,Office Supplies,356.51,approved,L. Rossi,
TX0007165,2025-02-01,Finance,East,Bloomberg,Data Services,77.93,approved,M. Alvarez,
TX0007166,2025-07-21,HR,Central,Indeed,Recruiting,948.10,approved,L. Rossi,
TX0007167,2026-06-29,Engineering,Central,Dell,Hardware,709.38,approved,S. Okafor,
TX0007168,2024-12-13,Sales,West,Salesforce,Software,132.33,approved,R. Patel,
TX0007169,2024-10-24,Sales,West,Hilton,Travel,88.93,approved,R. Patel,
TX0007170,2024-11-21,Engineering,East,Atlassian,Software,168.08,approved,S. Okafor,
TX0007171,2024-09-26,HR,International,LinkedIn,Recruiting,478.15,approved,L. Rossi,
TX0007172,2024-03-09,Operations,Central,Grainger,Maintenance,41.61,pending,T. Nguyen,
TX0007173,2024-07-09,Operations,East,Grainger,Maintenance,75.46,approved,T. Nguyen,
